variable,type,sex,value,iso3,survey_year,region
education,numerator,male,73.545105,TZA,2016,mjini magharibi
education,denominator,male,169.963315,TZA,2016,mjini magharibi
education,statistic,female,0.377887598947661,TZA,2016,mjini magharibi
education,numerator,female,75.023871,TZA,2016,mjini magharibi
education,denominator,female,198.534885,TZA,2016,mjini magharibi
education,statistic,male,0.175283175298368,TZA,2016,kaskazini pemba
education,numerator,male,10.176209,TZA,2016,kaskazini pemba
education,denominator,male,58.055823,TZA,2016,kaskazini pemba
education,statistic,female,0.124069946760938,TZA,2016,kaskazini pemba
education,numerator,female,7.465465,TZA,2016,kaskazini pemba
education,denominator,female,60.171421,TZA,2016,kaskazini pemba
education,statistic,male,0.176116979451416,TZA,2016,kusini pemba
education,numerator,male,9.318833,TZA,2016,kusini pemba
education,denominator,male,52.912746,TZA,2016,kusini pemba
education,statistic,female,0.160328123246286,TZA,2016,kusini pemba
education,numerator,female,9.590744,TZA,2016,kusini pemba
education,denominator,female,59.819474,TZA,2016,kusini pemba
registration,statistic,male,0.352833338629706,UGA,2016,KAMPALA
registration,numerator,male,99.882465,UGA,2016,KAMPALA
registration,denominator,male,283.086812,UGA,2016,KAMPALA
registration,statistic,female,0.334606549315761,UGA,2016,KAMPALA
registration,numerator,female,88.327977,UGA,2016,KAMPALA
registration,denominator,female,263.975637,UGA,2016,KAMPALA
registration,statistic,male,0.31624490454613,UGA,2016,MASAKA
registration,numerator,male,27.168262,UGA,2016,MASAKA
registration,denominator,male,85.908932,UGA,2016,MASAKA
registration,statistic,female,0.38427589201403,UGA,2016,MASAKA
registration,numerator,female,29.909915,UGA,2016,MASAKA
registration,denominator,female,77.834482,UGA,2016,MASAKA
registration,statistic,male,0.466411942713007,UGA,2016,KALUNGU
registration,numerator,male,13.742264,UGA,2016,KALUNGU
registration,denominator,male,29.463791,UGA,2016,KALUNGU
registration,statistic,female,0.515662064931435,UGA,2016,KALUNGU
registration,numerator,female,17.895691,UGA,2016,KALUNGU
registration,denominator,female,34.7043,UGA,2016,KALUNGU
registration,statistic,male,0.248578755036673,UGA,2016,BUKOMANSIMBI
registration,numerator,male,9.78315,UGA,2016,BUKOMANSIMBI
registration,denominator,male,39.35634,UGA,2016,BUKOMANSIMBI
registration,statistic,female,0.531419993128152,UGA,2016,BUKOMANSIMBI
registration,numerator,female,10.22341,UGA,2016,BUKOMANSIMBI
registration,denominator,female,19.23791,UGA,2016,BUKOMANSIMBI
registration,statistic,male,0.084512570436689,UGA,2016,SSEMBABULE
registration,numerator,male,8.918691,UGA,2016,SSEMBABULE
registration,denominator,male,105.53094,UGA,2016,SSEMBABULE
registration,statistic,female,0.158950256053961,UGA,2016,SSEMBABULE
registration,numerator,female,18.847062,UGA,2016,SSEMBABULE
registration,denominator,female,118.572077,UGA,2016,SSEMBABULE
registration,statistic,male,0.153846153846154,UGA,2016,LYANTONDE
registration,numerator,male,3.969764,UGA,2016,LYANTONDE
registration,denominator,male,25.803466,UGA,2016,LYANTONDE
registration,statistic,female,0.230769230769231,UGA,2016,LYANTONDE
registration,numerator,female,5.954646,UGA,2016,LYANTONDE
registration,denominator,female,25.803466,UGA,2016,LYANTONDE
registration,statistic,male,0.455669173401689,UGA,2016,LWENGO
registration,numerator,male,24.438774,UGA,2016,LWENGO
registration,denominator,male,53.632713,UGA,2016,LWENGO
registration,statistic,female,0.507760906010145,UGA,2016,LWENGO
registration,numerator,female,27.602874,UGA,2016,LWENGO
registration,denominator,female,54.361952,UGA,2016,LWENGO
registration,statistic,male,0.106661912094943,UGA,2016,RAKAI
registration,numerator,male,13.516063,UGA,2016,RAKAI
registration,denominator,male,126.718739,UGA,2016,RAKAI
registration,statistic,female,0.212733271427572,UGA,2016,RAKAI
registration,numerator,female,22.378328,UGA,2016,RAKAI
registration,denominator,female,105.194302,UGA,2016,RAKAI
registration,statistic,male,0.0307189999248517,UGA,2016,GOMBA
registration,numerator,male,0.630336,UGA,2016,GOMBA
registration,denominator,male,20.519418,UGA,2016,GOMBA
registration,statistic,female,0.116896189999163,UGA,2016,GOMBA
registration,numerator,female,3.095346,UGA,2016,GOMBA
registration,denominator,female,26.479443,UGA,2016,GOMBA
registration,statistic,male,0.25,UGA,2016,BUTAMBALA
registration,numerator,male,4.642746,UGA,2016,BUTAMBALA
registration,denominator,male,18.570984,UGA,2016,BUTAMBALA
registration,statistic,female,0.315789473684211,UGA,2016,BUTAMBALA
registration,numerator,female,9.285492,UGA,2016,BUTAMBALA
registration,denominator,female,29.404058,UGA,2016,BUTAMBALA
registration,statistic,male,0.567162795648972,UGA,2016,MPIGI
registration,numerator,male,50.198806,UGA,2016,MPIGI
registration,denominator,male,88.508637,UGA,2016,MPIGI
registration,statistic,female,0.350540820388182,UGA,2016,MPIGI
registration,numerator,female,19.673135,UGA,2016,MPIGI
registration,denominator,female,56.122237,UGA,2016,MPIGI
registration,statistic,male,0.469007248121114,UGA,2016,WAKISO
registration,numerator,male,190.96688,UGA,2016,WAKISO
registration,denominator,male,407.172556,UGA,2016,WAKISO
registration,statistic,female,0.48038670001275,UGA,2016,WAKISO
registration,numerator,female,187.765527,UGA,2016,WAKISO
registration,denominator,female,390.863292,UGA,2016,WAKISO
registration,statistic,male,0.146956423009828,UGA,2016,NAKASONGOLA
registration,numerator,male,5.610916,UGA,2016,NAKASONGOLA
registration,denominator,male,38.180815,UGA,2016,NAKASONGOLA
registration,statistic,female,0.308352966627414,UGA,2016,NAKASONGOLA
registration,numerator,female,14.852277,UGA,2016,NAKASONGOLA
registration,denominator,female,48.16648,UGA,2016,NAKASONGOLA
registration,statistic,male,0.246900004215351,UGA,2016,NAKASEKE
registration,numerator,male,12.253186,UGA,2016,NAKASEKE
registration,denominator,male,49.628132,UGA,2016,NAKASEKE
registration,statistic,female,0.101551406216266,UGA,2016,NAKASEKE
registration,numerator,female,5.200918,UGA,2016,NAKASEKE
registration,denominator,female,51.214633,UGA,2016,NAKASEKE
registration,statistic,male,0.333149526119844,UGA,2016,KYANKWANZI
registration,numerator,male,9.057034,UGA,2016,KYANKWANZI
registration,denominator,male,27.186093,UGA,2016,KYANKWANZI
registration,statistic,female,0.372726063291158,UGA,2016,KYANKWANZI
registration,numerator,female,10.738731,UGA,2016,KYANKWANZI
registration,denominator,female,28.811323,UGA,2016,KYANKWANZI
registration,statistic,male,0.215343119581884,UGA,2016,KIBOGA
registration,numerator,male,7.72663,UGA,2016,KIBOGA
registration,denominator,male,35.880552,UGA,2016,KIBOGA
registration,statistic,female,0.189499084168951,UGA,2016,KIBOGA
registration,numerator,female,7.37155,UGA,2016,KIBOGA
registration,denominator,female,38.900188,UGA,2016,KIBOGA
registration,statistic,male,0.26930744525113,UGA,2016,MUBENDE
registration,numerator,male,43.152109,UGA,2016,MUBENDE
registration,denominator,male,160.233628,UGA,2016,MUBENDE
registration,statistic,female,0.181421239255316,UGA,2016,MUBENDE
registration,numerator,female,25.549236,UGA,2016,MUBENDE
registration,denominator,female,140.828252,UGA,2016,MUBENDE
registration,statistic,male,0.210058526989328,UGA,2016,MITYANA
registration,numerator,male,17.969129,UGA,2016,MITYANA
registration,denominator,male,85.54344,UGA,2016,MITYANA
registration,statistic,female,0.214703378357955,UGA,2016,MITYANA
registration,numerator,female,21.919782,UGA,2016,MITYANA
registration,denominator,female,102.093326,UGA,2016,MITYANA
registration,statistic,male,0.361247486729462,UGA,2016,LUWERO
registration,numerator,male,35.384213,UGA,2016,LUWERO
registration,denominator,male,97.95006,UGA,2016,LUWERO
registration,statistic,female,0.370047974602753,UGA,2016,LUWERO
registration,numerator,female,32.168639,UGA,2016,LUWERO
registration,denominator,female,86.930996,UGA,2016,LUWERO
registration,statistic,male,0.512430878738609,UGA,2016,KAYUNGA
registration,numerator,male,32.04942,UGA,2016,KAYUNGA
registration,denominator,male,62.543889,UGA,2016,KAYUNGA
registration,statistic,female,0.350210628014267,UGA,2016,KAYUNGA
registration,numerator,female,29.708992,UGA,2016,KAYUNGA
registration,denominator,female,84.831783,UGA,2016,KAYUNGA
registration,statistic,male,0.381806120281938,UGA,2016,MUKONO
registration,numerator,male,77.743736,UGA,2016,MUKONO
registration,denominator,male,203.620979,UGA,2016,MUKONO
registration,statistic,female,0.299760523858898,UGA,2016,MUKONO
registration,numerator,female,60.162486,UGA,2016,MUKONO
registration,denominator,female,200.701831,UGA,2016,MUKONO
registration,statistic,male,0.173859717780898,UGA,2016,BUIKWE
registration,numerator,male,12.691923,UGA,2016,BUIKWE
registration,denominator,male,73.000941,UGA,2016,BUIKWE
registration,statistic,female,0.407641827632091,UGA,2016,BUIKWE
registration,numerator,female,36.96489,UGA,2016,BUIKWE
registration,denominator,female,90.679826,UGA,2016,BUIKWE
registration,statistic,male,0.107658546377163,UGA,2016,NAMAYINGO
registration,numerator,male,5.03185,UGA,2016,NAMAYINGO
registration,denominator,male,46.738974,UGA,2016,NAMAYINGO
registration,statistic,female,0.093472994925772,UGA,2016,NAMAYINGO
registration,numerator,female,6.207109,UGA,2016,NAMAYINGO
registration,denominator,female,66.405372,UGA,2016,NAMAYINGO
registration,statistic,male,0.0386960977372711,UGA,2016,MAYUGE
registration,numerator,male,4.165172,UGA,2016,MAYUGE
registration,denominator,male,107.638037,UGA,2016,MAYUGE
registration,statistic,female,0.0339248817611915,UGA,2016,MAYUGE
registration,numerator,female,3.474954,UGA,2016,MAYUGE
registration,denominator,female,102.430836,UGA,2016,MAYUGE
registration,statistic,male,0.165307355777699,UGA,2016,BUGIRI
registration,numerator,male,6.823946,UGA,2016,BUGIRI
registration,denominator,male,41.280353,UGA,2016,BUGIRI
registration,statistic,female,0,UGA,2016,BUGIRI
registration,numerator,female,0,UGA,2016,BUGIRI
registration,denominator,female,41.774503,UGA,2016,BUGIRI
registration,statistic,male,0.125639919213307,UGA,2016,IGANGA
registration,numerator,male,15.95529,UGA,2016,IGANGA
registration,denominator,male,126.992202,UGA,2016,IGANGA
registration,statistic,female,0.105278946713718,UGA,2016,IGANGA
registration,numerator,female,10.258455,UGA,2016,IGANGA
registration,denominator,female,97.440707,UGA,2016,IGANGA
registration,statistic,male,0.117390761972691,UGA,2016,JINJA
registration,numerator,male,11.631207,UGA,2016,JINJA
registration,denominator,male,99.08111,UGA,2016,JINJA
registration,statistic,female,0.0689673268931103,UGA,2016,JINJA
registration,numerator,female,8.003274,UGA,2016,JINJA
registration,denominator,female,116.044428,UGA,2016,JINJA
registration,statistic,male,0.082076678399783,UGA,2016,LUUKA
registration,numerator,male,2.56541,UGA,2016,LUUKA
registration,denominator,male,31.25626,UGA,2016,LUUKA
registration,statistic,female,0.0368673089257171,UGA,2016,LUUKA
registration,numerator,female,1.55316,UGA,2016,LUUKA
registration,denominator,female,42.12838,UGA,2016,LUUKA
registration,statistic,male,0.533552309207772,UGA,2016,KAMULI
registration,numerator,male,71.413733,UGA,2016,KAMULI
registration,denominator,male,133.845795,UGA,2016,KAMULI
registration,statistic,female,0.545266371639994,UGA,2016,KAMULI
registration,numerator,female,69.313416,UGA,2016,KAMULI
registration,denominator,female,127.11845,UGA,2016,KAMULI
registration,statistic,male,0.0752793559937939,UGA,2016,BUYENDE
registration,numerator,male,11.464711,UGA,2016,BUYENDE
registration,denominator,male,152.295551,UGA,2016,BUYENDE
registration,statistic,female,0.260913140470298,UGA,2016,BUYENDE
registration,numerator,female,28.414499,UGA,2016,BUYENDE
registration,denominator,female,108.904055,UGA,2016,BUYENDE
registration,statistic,male,0.0517570904542096,UGA,2016,KALIRO
registration,numerator,male,1.8306,UGA,2016,KALIRO
registration,denominator,male,35.369067,UGA,2016,KALIRO
registration,statistic,female,0.0515600027207999,UGA,2016,KALIRO
registration,numerator,female,1.8306,UGA,2016,KALIRO
registration,denominator,female,35.504265,UGA,2016,KALIRO
registration,statistic,male,0.0399085142694348,UGA,2016,NAMUTUMBA
registration,numerator,male,2.622647,UGA,2016,NAMUTUMBA
registration,denominator,male,65.716478,UGA,2016,NAMUTUMBA
registration,statistic,female,0.0328603428808221,UGA,2016,NAMUTUMBA
registration,numerator,female,2.159466,UGA,2016,NAMUTUMBA
registration,denominator,female,65.716478,UGA,2016,NAMUTUMBA
registration,statistic,male,0.283933468363807,UGA,2016,BUSIA
registration,numerator,male,21.872522,UGA,2016,BUSIA
registration,denominator,male,77.033969,UGA,2016,BUSIA
registration,statistic,female,0.236171736609171,UGA,2016,BUSIA
registration,numerator,female,23.304359,UGA,2016,BUSIA
registration,denominator,female,98.675478,UGA,2016,BUSIA
registration,statistic,male,0.207523371907872,UGA,2016,TORORO
registration,numerator,male,39.110101,UGA,2016,TORORO
registration,denominator,male,188.461187,UGA,2016,TORORO
registration,statistic,female,0.264604144678377,UGA,2016,TORORO
registration,numerator,female,49.629672,UGA,2016,TORORO
registration,denominator,female,187.56196,UGA,2016,TORORO
registration,statistic,male,0.237442450203474,UGA,2016,BUTALEJA
registration,numerator,male,18.330787,UGA,2016,BUTALEJA
registration,denominator,male,77.200968,UGA,2016,BUTALEJA
registration,statistic,female,0.262428656241707,UGA,2016,BUTALEJA
registration,numerator,female,22.067822,UGA,2016,BUTALEJA
registration,denominator,female,84.090748,UGA,2016,BUTALEJA
registration,statistic,male,0.148103002651195,UGA,2016,KIBUKU
registration,numerator,male,8.284778,UGA,2016,KIBUKU
registration,denominator,male,55.939298,UGA,2016,KIBUKU
registration,statistic,female,0.351708275129506,UGA,2016,KIBUKU
registration,numerator,female,20.88332,UGA,2016,KIBUKU
registration,denominator,female,59.376823,UGA,2016,KIBUKU
registration,statistic,male,0.226621893271071,UGA,2016,PALLISA
registration,numerator,male,27.094776,UGA,2016,PALLISA
registration,denominator,male,119.559393,UGA,2016,PALLISA
registration,statistic,female,0.15708095334697,UGA,2016,PALLISA
registration,numerator,female,14.323324,UGA,2016,PALLISA
registration,denominator,female,91.184346,UGA,2016,PALLISA
registration,statistic,male,0.280333025306828,UGA,2016,BUDAKA
registration,numerator,male,14.052759,UGA,2016,BUDAKA
registration,denominator,male,50.128803,UGA,2016,BUDAKA
registration,statistic,female,0.283411829733048,UGA,2016,BUDAKA
registration,numerator,female,12.63822,UGA,2016,BUDAKA
registration,denominator,female,44.593128,UGA,2016,BUDAKA
registration,statistic,male,0.100662744646807,UGA,2016,MBALE
registration,numerator,male,13.343059,UGA,2016,MBALE
registration,denominator,male,132.552108,UGA,2016,MBALE
registration,statistic,female,0.0872641730103192,UGA,2016,MBALE
registration,numerator,female,9.20546,UGA,2016,MBALE
registration,denominator,female,105.489569,UGA,2016,MBALE
registration,statistic,male,0.0815505494603362,UGA,2016,MANAFWA
registration,numerator,male,7.087425,UGA,2016,MANAFWA
registration,denominator,male,86.908366,UGA,2016,MANAFWA
registration,statistic,female,0.0623772181124598,UGA,2016,MANAFWA
registration,numerator,female,5.497835,UGA,2016,MANAFWA
registration,denominator,female,88.138509,UGA,2016,MANAFWA
registration,statistic,male,0.0938380236300139,UGA,2016,BUDUDA
registration,numerator,male,2.627892,UGA,2016,BUDUDA
registration,denominator,male,28.004554,UGA,2016,BUDUDA
registration,statistic,female,0.123070939033827,UGA,2016,BUDUDA
registration,numerator,female,2.644538,UGA,2016,BUDUDA
registration,denominator,female,21.487916,UGA,2016,BUDUDA
registration,statistic,male,0.108892101045151,UGA,2016,SIRONKO
registration,numerator,male,9.611027,UGA,2016,SIRONKO
registration,denominator,male,88.26193,UGA,2016,SIRONKO
registration,statistic,female,0.0732765571302966,UGA,2016,SIRONKO
registration,numerator,female,5.165805,UGA,2016,SIRONKO
registration,denominator,female,70.497376,UGA,2016,SIRONKO
registration,statistic,male,0.0500050428578833,UGA,2016,BULAMBULI
registration,numerator,male,1.248426,UGA,2016,BULAMBULI
registration,denominator,male,24.966002,UGA,2016,BULAMBULI
registration,statistic,female,0.128293722518022,UGA,2016,BULAMBULI
registration,numerator,female,3.745278,UGA,2016,BULAMBULI
registration,denominator,female,29.192995,UGA,2016,BULAMBULI
registration,statistic,male,0.403980446396339,UGA,2016,KAPCHORWA
registration,numerator,male,11.687366,UGA,2016,KAPCHORWA
registration,denominator,male,28.930524,UGA,2016,KAPCHORWA
registration,statistic,female,0.304975456943112,UGA,2016,KAPCHORWA
registration,numerator,female,11.17694,UGA,2016,KAPCHORWA
registration,denominator,female,36.648654,UGA,2016,KAPCHORWA
registration,statistic,male,0.0198629332749439,UGA,2016,KWEEN
registration,numerator,male,0.79067,UGA,2016,KWEEN
registration,denominator,male,39.806306,UGA,2016,KWEEN
registration,statistic,female,0,UGA,2016,KWEEN
registration,numerator,female,0,UGA,2016,KWEEN
registration,denominator,female,24.913042,UGA,2016,KWEEN
registration,statistic,male,0.0769230769230769,UGA,2016,BUKWO
registration,numerator,male,0.824919,UGA,2016,BUKWO
registration,denominator,male,10.723947,UGA,2016,BUKWO
registration,statistic,female,0.125,UGA,2016,BUKWO
registration,numerator,female,0.824919,UGA,2016,BUKWO
registration,denominator,female,6.599352,UGA,2016,BUKWO
registration,statistic,male,0.368230089580753,UGA,2016,BUKEDEA
registration,numerator,male,29.368302,UGA,2016,BUKEDEA
registration,denominator,male,79.755302,UGA,2016,BUKEDEA
registration,statistic,female,0.391032263079096,UGA,2016,BUKEDEA
registration,numerator,female,26.019853,UGA,2016,BUKEDEA
registration,denominator,female,66.541448,UGA,2016,BUKEDEA
registration,statistic,male,0.317308518266604,UGA,2016,KUMI
registration,numerator,male,17.202683,UGA,2016,KUMI
registration,denominator,male,54.214375,UGA,2016,KUMI
registration,statistic,female,0.366096180286439,UGA,2016,KUMI
registration,numerator,female,17.191594,UGA,2016,KUMI
registration,denominator,female,46.959228,UGA,2016,KUMI
registration,statistic,male,0.314620129194276,UGA,2016,NGORA
registration,numerator,male,19.852387,UGA,2016,NGORA
registration,denominator,male,63.099545,UGA,2016,NGORA
registration,statistic,female,0.375659934223405,UGA,2016,NGORA
registration,numerator,female,22.713468,UGA,2016,NGORA
registration,denominator,female,60.462844,UGA,2016,NGORA
registration,statistic,male,0.443484363734571,UGA,2016,SERERE
registration,numerator,male,24.838631,UGA,2016,SERERE
registration,denominator,male,56.007907,UGA,2016,SERERE
registration,statistic,female,0.386794668999291,UGA,2016,SERERE
registration,numerator,female,19.923108,UGA,2016,SERERE
registration,denominator,female,51.508228,UGA,2016,SERERE
registration,statistic,male,0.605193881921592,UGA,2016,SOROTI
registration,numerator,male,46.459579,UGA,2016,SOROTI
registration,denominator,male,76.768091,UGA,2016,SOROTI
registration,statistic,female,0.545576728842723,UGA,2016,SOROTI
registration,numerator,female,48.914141,UGA,2016,SOROTI
registration,denominator,female,89.655842,UGA,2016,SOROTI
registration,statistic,male,0.626349947790322,UGA,2016,KABERAMAIDO
registration,numerator,male,27.8896,UGA,2016,KABERAMAIDO
registration,denominator,male,44.527185,UGA,2016,KABERAMAIDO
registration,statistic,female,0.51338915442693,UGA,2016,KABERAMAIDO
registration,numerator,female,28.538801,UGA,2016,KABERAMAIDO
registration,denominator,female,55.589022,UGA,2016,KABERAMAIDO
registration,statistic,male,0.379704394694353,UGA,2016,AMURIA
registration,numerator,male,33.073663,UGA,2016,AMURIA
registration,denominator,male,87.103714,UGA,2016,AMURIA
registration,statistic,female,0.401716217879534,UGA,2016,AMURIA
registration,numerator,female,32.979851,UGA,2016,AMURIA
registration,denominator,female,82.097385,UGA,2016,AMURIA
registration,statistic,male,0.402602681940766,UGA,2016,KATAKWI
registration,numerator,male,13.39997,UGA,2016,KATAKWI
registration,denominator,male,33.28336,UGA,2016,KATAKWI
registration,statistic,female,0.34280464472812,UGA,2016,KATAKWI
registration,numerator,female,13.03469,UGA,2016,KATAKWI
registration,denominator,female,38.023668,UGA,2016,KATAKWI
registration,statistic,male,0.346909016201902,UGA,2016,NAKAPIRIPIRIT
registration,numerator,male,13.208038,UGA,2016,NAKAPIRIPIRIT
registration,denominator,male,38.073493,UGA,2016,NAKAPIRIPIRIT
registration,statistic,female,0.408829629309623,UGA,2016,NAKAPIRIPIRIT
registration,numerator,female,12.794571,UGA,2016,NAKAPIRIPIRIT
registration,denominator,female,31.295606,UGA,2016,NAKAPIRIPIRIT
registration,statistic,male,0.524741139198484,UGA,2016,AMUDAT
registration,numerator,male,9.452244,UGA,2016,AMUDAT
registration,denominator,male,18.013156,UGA,2016,AMUDAT
registration,statistic,female,0.448526384157942,UGA,2016,AMUDAT
registration,numerator,female,6.361543,UGA,2016,AMUDAT
registration,denominator,female,14.183208,UGA,2016,AMUDAT
registration,statistic,male,0.170336120477529,UGA,2016,NAPAK
registration,numerator,male,3.966583,UGA,2016,NAPAK
registration,denominator,male,23.286799,UGA,2016,NAPAK
registration,statistic,female,0.360365520523353,UGA,2016,NAPAK
registration,numerator,female,11.559443,UGA,2016,NAPAK
registration,denominator,female,32.076995,UGA,2016,NAPAK
registration,statistic,male,0.615814050390113,UGA,2016,MOROTO
registration,numerator,male,19.449366,UGA,2016,MOROTO
registration,denominator,male,31.58318,UGA,2016,MOROTO
registration,statistic,female,0.600084018543208,UGA,2016,MOROTO
registration,numerator,female,17.537156,UGA,2016,MOROTO
registration,denominator,female,29.224501,UGA,2016,MOROTO
registration,statistic,male,0.487337373241229,UGA,2016,KAABONG
registration,numerator,male,16.54146,UGA,2016,KAABONG
registration,denominator,male,33.942523,UGA,2016,KAABONG
registration,statistic,female,0.41680057489029,UGA,2016,KAABONG
registration,numerator,female,12.142449,UGA,2016,KAABONG
registration,denominator,female,29.132515,UGA,2016,KAABONG
registration,statistic,male,0.401667236686762,UGA,2016,KOTIDO
registration,numerator,male,21.032763,UGA,2016,KOTIDO
registration,denominator,male,52.363651,UGA,2016,KOTIDO
registration,statistic,female,0.312862357636986,UGA,2016,KOTIDO
registration,numerator,female,18.078731,UGA,2016,KOTIDO
registration,denominator,female,57.784935,UGA,2016,KOTIDO
registration,statistic,male,0.4010773484492,UGA,2016,ABIM
registration,numerator,male,9.027911,UGA,2016,ABIM
registration,denominator,male,22.509152,UGA,2016,ABIM
registration,statistic,female,0.523089108649736,UGA,2016,ABIM
registration,numerator,female,10.312367,UGA,2016,ABIM
registration,denominator,female,19.71436,UGA,2016,ABIM
registration,statistic,male,0.79590171004383,UGA,2016,OTUKE
registration,numerator,male,37.057537,UGA,2016,OTUKE
registration,denominator,male,46.560444,UGA,2016,OTUKE
registration,statistic,female,0.847437422144697,UGA,2016,OTUKE
registration,numerator,female,42.362862,UGA,2016,OTUKE
registration,denominator,female,49.989369,UGA,2016,OTUKE
registration,statistic,male,0.610962289301503,UGA,2016,ALEBTONG
registration,numerator,male,24.756038,UGA,2016,ALEBTONG
registration,denominator,male,40.519748,UGA,2016,ALEBTONG
registration,statistic,female,0.51087730811603,UGA,2016,ALEBTONG
registration,numerator,female,20.968766,UGA,2016,ALEBTONG
registration,denominator,female,41.044622,UGA,2016,ALEBTONG
registration,statistic,male,0.69691546491293,UGA,2016,LIRA
registration,numerator,male,55.964443,UGA,2016,LIRA
registration,denominator,male,80.303058,UGA,2016,LIRA
registration,statistic,female,0.645627850411064,UGA,2016,LIRA
registration,numerator,female,48.710268,UGA,2016,LIRA
registration,denominator,female,75.446355,UGA,2016,LIRA
registration,statistic,male,0.528405874836772,UGA,2016,KOLE
registration,numerator,male,27.814583,UGA,2016,KOLE
registration,denominator,male,52.638671,UGA,2016,KOLE
registration,statistic,female,0.458920109500961,UGA,2016,KOLE
registration,numerator,female,21.08667,UGA,2016,KOLE
registration,denominator,female,45.948455,UGA,2016,KOLE
registration,statistic,male,0.558813841029363,UGA,2016,OYAM
registration,numerator,male,42.853619,UGA,2016,OYAM
registration,denominator,male,76.686753,UGA,2016,OYAM
registration,statistic,female,0.470133836149611,UGA,2016,OYAM
registration,numerator,female,38.112146,UGA,2016,OYAM
registration,denominator,female,81.066588,UGA,2016,OYAM
registration,statistic,male,0.44980065634669,UGA,2016,APAC
registration,numerator,male,31.724761,UGA,2016,APAC
registration,denominator,male,70.530713,UGA,2016,APAC
registration,statistic,female,0.392252407557277,UGA,2016,APAC
registration,numerator,female,28.47477,UGA,2016,APAC
registration,denominator,female,72.592977,UGA,2016,APAC
registration,statistic,male,0.385654765580193,UGA,2016,DOKOLO
registration,numerator,male,15.508074,UGA,2016,DOKOLO
registration,denominator,male,40.212323,UGA,2016,DOKOLO
registration,statistic,female,0.414973964306755,UGA,2016,DOKOLO
registration,numerator,female,13.722147,UGA,2016,DOKOLO
registration,denominator,female,33.067489,UGA,2016,DOKOLO
registration,statistic,male,0.219838124237428,UGA,2016,AMOLATAR
registration,numerator,male,6.031284,UGA,2016,AMOLATAR
registration,denominator,male,27.435114,UGA,2016,AMOLATAR
registration,statistic,female,0.458024338877411,UGA,2016,AMOLATAR
registration,numerator,female,12.172944,UGA,2016,AMOLATAR
registration,denominator,female,26.577068,UGA,2016,AMOLATAR
registration,statistic,male,0.414367733721506,UGA,2016,AGAGO
registration,numerator,male,32.793909,UGA,2016,AGAGO
registration,denominator,male,79.142043,UGA,2016,AGAGO
registration,statistic,female,0.357058021903383,UGA,2016,AGAGO
registration,numerator,female,29.960333,UGA,2016,AGAGO
registration,denominator,female,83.908864,UGA,2016,AGAGO
registration,statistic,male,0.363319869206036,UGA,2016,KITGUM
registration,numerator,male,16.662707,UGA,2016,KITGUM
registration,denominator,male,45.862361,UGA,2016,KITGUM
registration,statistic,female,0.463178899719266,UGA,2016,KITGUM
registration,numerator,female,23.162272,UGA,2016,KITGUM
registration,denominator,female,50.007183,UGA,2016,KITGUM
registration,statistic,male,0.467599851419657,UGA,2016,LAMWO
registration,numerator,male,25.423677,UGA,2016,LAMWO
registration,denominator,male,54.370584,UGA,2016,LAMWO
registration,statistic,female,0.509098141249192,UGA,2016,LAMWO
registration,numerator,female,26.921098,UGA,2016,LAMWO
registration,denominator,female,52.879977,UGA,2016,LAMWO
registration,statistic,male,0.245289634691963,UGA,2016,PADER
registration,numerator,male,8.648549,UGA,2016,PADER
registration,denominator,male,35.258518,UGA,2016,PADER
registration,statistic,female,0.402316340552833,UGA,2016,PADER
registration,numerator,female,12.703824,UGA,2016,PADER
registration,denominator,female,31.576704,UGA,2016,PADER
registration,statistic,male,0.381190114980721,UGA,2016,AMURU
registration,numerator,male,14.897783,UGA,2016,AMURU
registration,denominator,male,39.082291,UGA,2016,AMURU
registration,statistic,female,0.321442942507042,UGA,2016,AMURU
registration,numerator,female,10.938433,UGA,2016,AMURU
registration,denominator,female,34.029159,UGA,2016,AMURU
registration,statistic,male,0.521928466002879,UGA,2016,GULU
registration,numerator,male,58.791048,UGA,2016,GULU
registration,denominator,male,112.641965,UGA,2016,GULU
registration,statistic,female,0.505574403573057,UGA,2016,GULU
registration,numerator,female,64.165526,UGA,2016,GULU
registration,denominator,female,126.916089,UGA,2016,GULU
registration,statistic,male,0.560229573040679,UGA,2016,NWOYA
registration,numerator,male,16.25247,UGA,2016,NWOYA
registration,denominator,male,29.010375,UGA,2016,NWOYA
registration,statistic,female,0.542802738863667,UGA,2016,NWOYA
registration,numerator,female,14.327059,UGA,2016,NWOYA
registration,denominator,female,26.394596,UGA,2016,NWOYA
registration,statistic,male,0.0707707508879827,UGA,2016,ADJUMANI
registration,numerator,male,4.65002,UGA,2016,ADJUMANI
registration,denominator,male,65.705393,UGA,2016,ADJUMANI
registration,statistic,female,0.0233239487289703,UGA,2016,ADJUMANI
registration,numerator,female,1.529529,UGA,2016,ADJUMANI
registration,denominator,female,65.577618,UGA,2016,ADJUMANI
registration,statistic,male,0.228936823192428,UGA,2016,MOYO
registration,numerator,male,6.60835,UGA,2016,MOYO
registration,denominator,male,28.865387,UGA,2016,MOYO
registration,statistic,female,0.324253993377237,UGA,2016,MOYO
registration,numerator,female,11.914153,UGA,2016,MOYO
registration,denominator,female,36.743273,UGA,2016,MOYO
registration,statistic,male,0.335036140649431,UGA,2016,YUMBE
