p20,variable,type,value,filename,iso3,survey_year
TRUE,stunting,statistic,,hthr31dt,HTI,1984
TRUE,stunting,numerator,,hthr31dt,HTI,1984
TRUE,stunting,denominator,,hthr31dt,HTI,1984
FALSE,stunting,statistic,,hthr31dt,HTI,1984
FALSE,stunting,numerator,,hthr31dt,HTI,1984
FALSE,stunting,denominator,,hthr31dt,HTI,1984
TRUE,registration,statistic,,hthr31dt,HTI,1984
TRUE,registration,numerator,,hthr31dt,HTI,1984
TRUE,registration,denominator,,hthr31dt,HTI,1984
FALSE,registration,statistic,,hthr31dt,HTI,1984
FALSE,registration,numerator,,hthr31dt,HTI,1984
FALSE,registration,denominator,,hthr31dt,HTI,1984
TRUE,electricity,statistic,0,hthr31dt,HTI,1984
TRUE,electricity,numerator,0,hthr31dt,HTI,1984
TRUE,electricity,denominator,27.59855,hthr31dt,HTI,1984
FALSE,electricity,statistic,0.310000972182706,hthr31dt,HTI,1984
FALSE,electricity,numerator,7621.618849,hthr31dt,HTI,1984
FALSE,electricity,denominator,24585.790152,hthr31dt,HTI,1984
TRUE,mar,statistic,,hthr31dt,HTI,1984
TRUE,mar,numerator,,hthr31dt,HTI,1984
TRUE,mar,denominator,,hthr31dt,HTI,1984
FALSE,mar,statistic,,hthr31dt,HTI,1984
FALSE,mar,numerator,,hthr31dt,HTI,1984
FALSE,mar,denominator,,hthr31dt,HTI,1984
TRUE,education,statistic,0,hthr31dt,HTI,1984
TRUE,education,numerator,0,hthr31dt,HTI,1984
TRUE,education,denominator,27.59855,hthr31dt,HTI,1984
FALSE,education,statistic,0.018081659100589,hthr31dt,HTI,1984
FALSE,education,numerator,433.754175,hthr31dt,HTI,1984
FALSE,education,denominator,23988.626961,hthr31dt,HTI,1984
TRUE,mortality,statistic,,hthr31dt,HTI,1987
TRUE,mortality,numerator,,hthr31dt,HTI,1987
TRUE,mortality,denominator,,hthr31dt,HTI,1987
FALSE,mortality,statistic,0.134424013238193,hthr31dt,HTI,1987
FALSE,mortality,numerator,1091.7083695,hthr31dt,HTI,1987
FALSE,mortality,denominator,8121.379084,hthr31dt,HTI,1987
TRUE,stunting,statistic,,hthr31dt,HTI,1987
TRUE,stunting,numerator,,hthr31dt,HTI,1987
TRUE,stunting,denominator,,hthr31dt,HTI,1987
FALSE,stunting,statistic,,hthr31dt,HTI,1987
FALSE,stunting,numerator,,hthr31dt,HTI,1987
FALSE,stunting,denominator,,hthr31dt,HTI,1987
TRUE,registration,statistic,,hthr31dt,HTI,1987
TRUE,registration,numerator,,hthr31dt,HTI,1987
TRUE,registration,denominator,,hthr31dt,HTI,1987
FALSE,registration,statistic,,hthr31dt,HTI,1987
FALSE,registration,numerator,,hthr31dt,HTI,1987
FALSE,registration,denominator,,hthr31dt,HTI,1987
TRUE,electricity,statistic,0,hthr31dt,HTI,1987
TRUE,electricity,numerator,0,hthr31dt,HTI,1987
TRUE,electricity,denominator,27.59855,hthr31dt,HTI,1987
FALSE,electricity,statistic,0.310000972182706,hthr31dt,HTI,1987
FALSE,electricity,numerator,7621.618849,hthr31dt,HTI,1987
FALSE,electricity,denominator,24585.790152,hthr31dt,HTI,1987
TRUE,mar,statistic,,hthr31dt,HTI,1987
TRUE,mar,numerator,,hthr31dt,HTI,1987
TRUE,mar,denominator,,hthr31dt,HTI,1987
FALSE,mar,statistic,,hthr31dt,HTI,1987
FALSE,mar,numerator,,hthr31dt,HTI,1987
FALSE,mar,denominator,,hthr31dt,HTI,1987
TRUE,education,statistic,0,hthr31dt,HTI,1987
TRUE,education,numerator,0,hthr31dt,HTI,1987
TRUE,education,denominator,27.59855,hthr31dt,HTI,1987
FALSE,education,statistic,0.018081659100589,hthr31dt,HTI,1987
FALSE,education,numerator,433.754175,hthr31dt,HTI,1987
FALSE,education,denominator,23988.626961,hthr31dt,HTI,1987
TRUE,mortality,statistic,,hthr31dt,HTI,1990
TRUE,mortality,numerator,,hthr31dt,HTI,1990
TRUE,mortality,denominator,,hthr31dt,HTI,1990
FALSE,mortality,statistic,0.134424013238193,hthr31dt,HTI,1990
FALSE,mortality,numerator,1091.7083695,hthr31dt,HTI,1990
FALSE,mortality,denominator,8121.379084,hthr31dt,HTI,1990
TRUE,stunting,statistic,,hthr31dt,HTI,1990
TRUE,stunting,numerator,,hthr31dt,HTI,1990
TRUE,stunting,denominator,,hthr31dt,HTI,1990
FALSE,stunting,statistic,,hthr31dt,HTI,1990
FALSE,stunting,numerator,,hthr31dt,HTI,1990
FALSE,stunting,denominator,,hthr31dt,HTI,1990
TRUE,registration,statistic,,hthr31dt,HTI,1990
TRUE,registration,numerator,,hthr31dt,HTI,1990
TRUE,registration,denominator,,hthr31dt,HTI,1990
FALSE,registration,statistic,,hthr31dt,HTI,1990
FALSE,registration,numerator,,hthr31dt,HTI,1990
FALSE,registration,denominator,,hthr31dt,HTI,1990
TRUE,electricity,statistic,0,hthr31dt,HTI,1990
TRUE,electricity,numerator,0,hthr31dt,HTI,1990
TRUE,electricity,denominator,27.59855,hthr31dt,HTI,1990
FALSE,electricity,statistic,0.310000972182706,hthr31dt,HTI,1990
FALSE,electricity,numerator,7621.618849,hthr31dt,HTI,1990
FALSE,electricity,denominator,24585.790152,hthr31dt,HTI,1990
TRUE,mar,statistic,,hthr31dt,HTI,1990
TRUE,mar,numerator,,hthr31dt,HTI,1990
TRUE,mar,denominator,,hthr31dt,HTI,1990
FALSE,mar,statistic,,hthr31dt,HTI,1990
FALSE,mar,numerator,,hthr31dt,HTI,1990
FALSE,mar,denominator,,hthr31dt,HTI,1990
TRUE,education,statistic,0,hthr31dt,HTI,1990
TRUE,education,numerator,0,hthr31dt,HTI,1990
TRUE,education,denominator,27.59855,hthr31dt,HTI,1990
FALSE,education,statistic,0.018081659100589,hthr31dt,HTI,1990
FALSE,education,numerator,433.754175,hthr31dt,HTI,1990
FALSE,education,denominator,23988.626961,hthr31dt,HTI,1990
TRUE,mortality,statistic,,hthr31dt,HTI,1993
TRUE,mortality,numerator,,hthr31dt,HTI,1993
TRUE,mortality,denominator,,hthr31dt,HTI,1993
FALSE,mortality,statistic,0.134424013238193,hthr31dt,HTI,1993
FALSE,mortality,numerator,1091.7083695,hthr31dt,HTI,1993
FALSE,mortality,denominator,8121.379084,hthr31dt,HTI,1993
TRUE,stunting,statistic,,hthr31dt,HTI,1993
TRUE,stunting,numerator,,hthr31dt,HTI,1993
TRUE,stunting,denominator,,hthr31dt,HTI,1993
FALSE,stunting,statistic,,hthr31dt,HTI,1993
FALSE,stunting,numerator,,hthr31dt,HTI,1993
FALSE,stunting,denominator,,hthr31dt,HTI,1993
TRUE,registration,statistic,,hthr31dt,HTI,1993
TRUE,registration,numerator,,hthr31dt,HTI,1993
TRUE,registration,denominator,,hthr31dt,HTI,1993
FALSE,registration,statistic,,hthr31dt,HTI,1993
FALSE,registration,numerator,,hthr31dt,HTI,1993
FALSE,registration,denominator,,hthr31dt,HTI,1993
TRUE,electricity,statistic,0,hthr31dt,HTI,1993
TRUE,electricity,numerator,0,hthr31dt,HTI,1993
TRUE,electricity,denominator,27.59855,hthr31dt,HTI,1993
FALSE,electricity,statistic,0.310000972182706,hthr31dt,HTI,1993
FALSE,electricity,numerator,7621.618849,hthr31dt,HTI,1993
FALSE,electricity,denominator,24585.790152,hthr31dt,HTI,1993
TRUE,mar,statistic,,hthr31dt,HTI,1993
TRUE,mar,numerator,,hthr31dt,HTI,1993
TRUE,mar,denominator,,hthr31dt,HTI,1993
FALSE,mar,statistic,,hthr31dt,HTI,1993
FALSE,mar,numerator,,hthr31dt,HTI,1993
FALSE,mar,denominator,,hthr31dt,HTI,1993
TRUE,education,statistic,0,hthr31dt,HTI,1993
TRUE,education,numerator,0,hthr31dt,HTI,1993
TRUE,education,denominator,27.59855,hthr31dt,HTI,1993
FALSE,education,statistic,0.018081659100589,hthr31dt,HTI,1993
FALSE,education,numerator,433.754175,hthr31dt,HTI,1993
FALSE,education,denominator,23988.626961,hthr31dt,HTI,1993
TRUE,mortality,statistic,,hthr31dt,HTI,1996
TRUE,mortality,numerator,,hthr31dt,HTI,1996
TRUE,mortality,denominator,,hthr31dt,HTI,1996
FALSE,mortality,statistic,0.134424013238193,hthr31dt,HTI,1996
FALSE,mortality,numerator,1091.7083695,hthr31dt,HTI,1996
FALSE,mortality,denominator,8121.379084,hthr31dt,HTI,1996
TRUE,stunting,statistic,,hthr31dt,HTI,1996
TRUE,stunting,numerator,,hthr31dt,HTI,1996
TRUE,stunting,denominator,,hthr31dt,HTI,1996
FALSE,stunting,statistic,,hthr31dt,HTI,1996
FALSE,stunting,numerator,,hthr31dt,HTI,1996
FALSE,stunting,denominator,,hthr31dt,HTI,1996
TRUE,registration,statistic,,hthr31dt,HTI,1996
TRUE,registration,numerator,,hthr31dt,HTI,1996
TRUE,registration,denominator,,hthr31dt,HTI,1996
FALSE,registration,statistic,,hthr31dt,HTI,1996
FALSE,registration,numerator,,hthr31dt,HTI,1996
FALSE,registration,denominator,,hthr31dt,HTI,1996
TRUE,electricity,statistic,0,hthr31dt,HTI,1996
TRUE,electricity,numerator,0,hthr31dt,HTI,1996
TRUE,electricity,denominator,27.59855,hthr31dt,HTI,1996
FALSE,electricity,statistic,0.310000972182706,hthr31dt,HTI,1996
FALSE,electricity,numerator,7621.618849,hthr31dt,HTI,1996
FALSE,electricity,denominator,24585.790152,hthr31dt,HTI,1996
TRUE,mar,statistic,,hthr31dt,HTI,1996
TRUE,mar,numerator,,hthr31dt,HTI,1996
TRUE,mar,denominator,,hthr31dt,HTI,1996
FALSE,mar,statistic,,hthr31dt,HTI,1996
FALSE,mar,numerator,,hthr31dt,HTI,1996
FALSE,mar,denominator,,hthr31dt,HTI,1996
TRUE,education,statistic,0,hthr31dt,HTI,1996
TRUE,education,numerator,0,hthr31dt,HTI,1996
TRUE,education,denominator,27.59855,hthr31dt,HTI,1996
FALSE,education,statistic,0.018081659100589,hthr31dt,HTI,1996
FALSE,education,numerator,433.754175,hthr31dt,HTI,1996
FALSE,education,denominator,23988.626961,hthr31dt,HTI,1996
TRUE,mortality,statistic,0.198908465985411,hthr42dt,HTI,1999
TRUE,mortality,numerator,16.2475545,hthr42dt,HTI,1999
TRUE,mortality,denominator,81.6835745,hthr42dt,HTI,1999
FALSE,mortality,statistic,0.126711986131472,hthr42dt,HTI,1999
FALSE,mortality,numerator,1973.028562,hthr42dt,HTI,1999
FALSE,mortality,denominator,15570.9702155,hthr42dt,HTI,1999
TRUE,stunting,statistic,,hthr42dt,HTI,1999
TRUE,stunting,numerator,,hthr42dt,HTI,1999
TRUE,stunting,denominator,,hthr42dt,HTI,1999
FALSE,stunting,statistic,,hthr42dt,HTI,1999
FALSE,stunting,numerator,,hthr42dt,HTI,1999
FALSE,stunting,denominator,,hthr42dt,HTI,1999
TRUE,registration,statistic,,hthr42dt,HTI,1999
TRUE,registration,numerator,,hthr42dt,HTI,1999
TRUE,registration,denominator,,hthr42dt,HTI,1999
FALSE,registration,statistic,,hthr42dt,HTI,1999
FALSE,registration,numerator,,hthr42dt,HTI,1999
FALSE,registration,denominator,,hthr42dt,HTI,1999
TRUE,electricity,statistic,0,hthr42dt,HTI,1999
TRUE,electricity,numerator,0,hthr42dt,HTI,1999
TRUE,electricity,denominator,166.338872,hthr42dt,HTI,1999
FALSE,electricity,statistic,0.338130189206885,hthr42dt,HTI,1999
FALSE,electricity,numerator,15320.608691,hthr42dt,HTI,1999
FALSE,electricity,denominator,45309.792441,hthr42dt,HTI,1999
TRUE,mar,statistic,,hthr42dt,HTI,1999
TRUE,mar,numerator,,hthr42dt,HTI,1999
TRUE,mar,denominator,,hthr42dt,HTI,1999
FALSE,mar,statistic,,hthr42dt,HTI,1999
FALSE,mar,numerator,,hthr42dt,HTI,1999
FALSE,mar,denominator,,hthr42dt,HTI,1999
TRUE,education,statistic,0,hthr42dt,HTI,1999
TRUE,education,numerator,0,hthr42dt,HTI,1999
TRUE,education,denominator,167.563098,hthr42dt,HTI,1999
FALSE,education,statistic,0.0197747438262198,hthr42dt,HTI,1999
FALSE,education,numerator,892.206669,hthr42dt,HTI,1999
FALSE,education,denominator,45118.494421,hthr42dt,HTI,1999
TRUE,mortality,statistic,0.198908465985411,hthr42dt,HTI,2002
TRUE,mortality,numerator,16.2475545,hthr42dt,HTI,2002
TRUE,mortality,denominator,81.6835745,hthr42dt,HTI,2002
FALSE,mortality,statistic,0.126711986131472,hthr42dt,HTI,2002
FALSE,mortality,numerator,1973.028562,hthr42dt,HTI,2002
FALSE,mortality,denominator,15570.9702155,hthr42dt,HTI,2002
TRUE,stunting,statistic,,hthr42dt,HTI,2002
TRUE,stunting,numerator,,hthr42dt,HTI,2002
TRUE,stunting,denominator,,hthr42dt,HTI,2002
FALSE,stunting,statistic,,hthr42dt,HTI,2002
FALSE,stunting,numerator,,hthr42dt,HTI,2002
FALSE,stunting,denominator,,hthr42dt,HTI,2002
TRUE,registration,statistic,,hthr42dt,HTI,2002
TRUE,registration,numerator,,hthr42dt,HTI,2002
TRUE,registration,denominator,,hthr42dt,HTI,2002
FALSE,registration,statistic,,hthr42dt,HTI,2002
FALSE,registration,numerator,,hthr42dt,HTI,2002
FALSE,registration,denominator,,hthr42dt,HTI,2002
TRUE,electricity,statistic,0,hthr42dt,HTI,2002
TRUE,electricity,numerator,0,hthr42dt,HTI,2002
TRUE,electricity,denominator,166.338872,hthr42dt,HTI,2002
FALSE,electricity,statistic,0.338130189206885,hthr42dt,HTI,2002
FALSE,electricity,numerator,15320.608691,hthr42dt,HTI,2002
FALSE,electricity,denominator,45309.792441,hthr42dt,HTI,2002
TRUE,mar,statistic,,hthr42dt,HTI,2002
TRUE,mar,numerator,,hthr42dt,HTI,2002
TRUE,mar,denominator,,hthr42dt,HTI,2002
FALSE,mar,statistic,,hthr42dt,HTI,2002
FALSE,mar,numerator,,hthr42dt,HTI,2002
FALSE,mar,denominator,,hthr42dt,HTI,2002
TRUE,education,statistic,0,hthr42dt,HTI,2002
TRUE,education,numerator,0,hthr42dt,HTI,2002
TRUE,education,denominator,167.563098,hthr42dt,HTI,2002
FALSE,education,statistic,0.0197747438262198,hthr42dt,HTI,2002
FALSE,education,numerator,892.206669,hthr42dt,HTI,2002
FALSE,education,denominator,45118.494421,hthr42dt,HTI,2002
TRUE,mortality,statistic,0.131804692189638,hthr52dt,HTI,2005
TRUE,mortality,numerator,11.3513355,hthr52dt,HTI,2005
TRUE,mortality,denominator,86.122393,hthr52dt,HTI,2005
FALSE,mortality,statistic,0.0978276150311049,hthr52dt,HTI,2005
FALSE,mortality,numerator,1360.3544385,hthr52dt,HTI,2005
FALSE,mortality,denominator,13905.628161,hthr52dt,HTI,2005
TRUE,stunting,statistic,,hthr52dt,HTI,2005
TRUE,stunting,numerator,,hthr52dt,HTI,2005
TRUE,stunting,denominator,,hthr52dt,HTI,2005
FALSE,stunting,statistic,,hthr52dt,HTI,2005
FALSE,stunting,numerator,,hthr52dt,HTI,2005
FALSE,stunting,denominator,,hthr52dt,HTI,2005
TRUE,registration,statistic,0.773495465215199,hthr52dt,HTI,2005
TRUE,registration,numerator,29.258364,hthr52dt,HTI,2005
TRUE,registration,denominator,37.826161,hthr52dt,HTI,2005
FALSE,registration,statistic,0.811726875057696,hthr52dt,HTI,2005
FALSE,registration,numerator,4906.987035,hthr52dt,HTI,2005
FALSE,registration,denominator,6045.120823,hthr52dt,HTI,2005
TRUE,electricity,statistic,0,hthr52dt,HTI,2005
TRUE,electricity,numerator,0,hthr52dt,HTI,2005
TRUE,electricity,denominator,259.381351,hthr52dt,HTI,2005
FALSE,electricity,statistic,0.33864276026008,hthr52dt,HTI,2005
FALSE,electricity,numerator,15731.568922,hthr52dt,HTI,2005
FALSE,electricity,denominator,46454.762269,hthr52dt,HTI,2005
TRUE,mar,statistic,,hthr52dt,HTI,2005
TRUE,mar,numerator,,hthr52dt,HTI,2005
TRUE,mar,denominator,,hthr52dt,HTI,2005
FALSE,mar,statistic,,hthr52dt,HTI,2005
FALSE,mar,numerator,,hthr52dt,HTI,2005
FALSE,mar,denominator,,hthr52dt,HTI,2005
TRUE,education,statistic,0,hthr52dt,HTI,2005
TRUE,education,numerator,0,hthr52dt,HTI,2005
TRUE,education,denominator,258.647247,hthr52dt,HTI,2005
FALSE,education,statistic,0.0343130846535405,hthr52dt,HTI,2005
FALSE,education,numerator,1588.297813,hthr52dt,HTI,2005
FALSE,education,denominator,46288.400738,hthr52dt,HTI,2005
TRUE,mortality,statistic,0.131804692189638,hthr52dt,HTI,2008
TRUE,mortality,numerator,11.3513355,hthr52dt,HTI,2008
TRUE,mortality,denominator,86.122393,hthr52dt,HTI,2008
FALSE,mortality,statistic,0.0978276150311049,hthr52dt,HTI,2008
FALSE,mortality,numerator,1360.3544385,hthr52dt,HTI,2008
FALSE,mortality,denominator,13905.628161,hthr52dt,HTI,2008
TRUE,stunting,statistic,,hthr52dt,HTI,2008
TRUE,stunting,numerator,,hthr52dt,HTI,2008
TRUE,stunting,denominator,,hthr52dt,HTI,2008
FALSE,stunting,statistic,,hthr52dt,HTI,2008
FALSE,stunting,numerator,,hthr52dt,HTI,2008
FALSE,stunting,denominator,,hthr52dt,HTI,2008
TRUE,registration,statistic,0.773495465215199,hthr52dt,HTI,2008
TRUE,registration,numerator,29.258364,hthr52dt,HTI,2008
TRUE,registration,denominator,37.826161,hthr52dt,HTI,2008
FALSE,registration,statistic,0.811726875057696,hthr52dt,HTI,2008
FALSE,registration,numerator,4906.987035,hthr52dt,HTI,2008
FALSE,registration,denominator,6045.120823,hthr52dt,HTI,2008
TRUE,electricity,statistic,0,hthr52dt,HTI,2008
TRUE,electricity,numerator,0,hthr52dt,HTI,2008
TRUE,electricity,denominator,259.381351,hthr52dt,HTI,2008
FALSE,electricity,statistic,0.33864276026008,hthr52dt,HTI,2008
FALSE,electricity,numerator,15731.568922,hthr52dt,HTI,2008
FALSE,electricity,denominator,46454.762269,hthr52dt,HTI,2008
TRUE,mar,statistic,,hthr52dt,HTI,2008
TRUE,mar,numerator,,hthr52dt,HTI,2008
TRUE,mar,denominator,,hthr52dt,HTI,2008
FALSE,mar,statistic,,hthr52dt,HTI,2008
FALSE,mar,numerator,,hthr52dt,HTI,2008
FALSE,mar,denominator,,hthr52dt,HTI,2008
TRUE,education,statistic,0,hthr52dt,HTI,2008
TRUE,education,numerator,0,hthr52dt,HTI,2008
TRUE,education,denominator,258.647247,hthr52dt,HTI,2008
FALSE,education,statistic,0.0343130846535405,hthr52dt,HTI,2008
FALSE,education,numerator,1588.297813,hthr52dt,HTI,2008
FALSE,education,denominator,46288.400738,hthr52dt,HTI,2008
TRUE,mortality,statistic,0.129169188075748,hthr61dt,HTI,2010
TRUE,mortality,numerator,15.0912005,hthr61dt,HTI,2010
TRUE,mortality,denominator,116.83282,hthr61dt,HTI,2010
FALSE,mortality,statistic,0.087863591749149,hthr61dt,HTI,2010
FALSE,mortality,numerator,1387.338488,hthr61dt,HTI,2010
FALSE,mortality,denominator,15789.685584,hthr61dt,HTI,2010
TRUE,stunting,statistic,0,hthr61dt,HTI,2010
TRUE,stunting,numerator,0,hthr61dt,HTI,2010
TRUE,stunting,denominator,38.568747,hthr61dt,HTI,2010
FALSE,stunting,statistic,0,hthr61dt,HTI,2010
FALSE,stunting,numerator,0,hthr61dt,HTI,2010
FALSE,stunting,denominator,4524.012435,hthr61dt,HTI,2010
TRUE,registration,statistic,0.687546544620384,hthr61dt,HTI,2010
TRUE,registration,numerator,37.112232,hthr61dt,HTI,2010
TRUE,registration,denominator,53.977774,hthr61dt,HTI,2010
FALSE,registration,statistic,0.799109537161686,hthr61dt,HTI,2010
FALSE,registration,numerator,5695.507415,hthr61dt,HTI,2010
FALSE,registration,denominator,7127.317533,hthr61dt,HTI,2010
TRUE,electricity,statistic,0,hthr61dt,HTI,2010
TRUE,electricity,numerator,0,hthr61dt,HTI,2010
TRUE,electricity,denominator,349.444492,hthr61dt,HTI,2010
FALSE,electricity,statistic,0.384990662907794,hthr61dt,HTI,2010
FALSE,electricity,numerator,22594.604473,hthr61dt,HTI,2010
FALSE,electricity,denominator,58688.707675,hthr61dt,HTI,2010
TRUE,mar,statistic,,hthr61dt,HTI,2010
TRUE,mar,numerator,,hthr61dt,HTI,2010
TRUE,mar,denominator,,hthr61dt,HTI,2010
FALSE,mar,statistic,,hthr61dt,HTI,2010
FALSE,mar,numerator,,hthr61dt,HTI,2010
FALSE,mar,denominator,,hthr61dt,HTI,2010
TRUE,education,statistic,0,hthr61dt,HTI,2010
TRUE,education,numerator,0,hthr61dt,HTI,2010
TRUE,education,denominator,349.444492,hthr61dt,HTI,2010
FALSE,education,statistic,0.0478338406348274,hthr61dt,HTI,2010
FALSE,education,numerator,2802.354807,hthr61dt,HTI,2010
FALSE,education,denominator,58585.193449,hthr61dt,HTI,2010
TRUE,mortality,statistic,0.129169188075748,hthr61dt,HTI,2011
TRUE,mortality,numerator,15.0912005,hthr61dt,HTI,2011
TRUE,mortality,denominator,116.83282,hthr61dt,HTI,2011
FALSE,mortality,statistic,0.087863591749149,hthr61dt,HTI,2011
FALSE,mortality,numerator,1387.338488,hthr61dt,HTI,2011
FALSE,mortality,denominator,15789.685584,hthr61dt,HTI,2011
TRUE,stunting,statistic,0,hthr61dt,HTI,2011
TRUE,stunting,numerator,0,hthr61dt,HTI,2011
TRUE,stunting,denominator,38.568747,hthr61dt,HTI,2011
FALSE,stunting,statistic,0,hthr61dt,HTI,2011
FALSE,stunting,numerator,0,hthr61dt,HTI,2011
FALSE,stunting,denominator,4524.012435,hthr61dt,HTI,2011
TRUE,registration,statistic,0.687546544620384,hthr61dt,HTI,2011
TRUE,registration,numerator,37.112232,hthr61dt,HTI,2011
TRUE,registration,denominator,53.977774,hthr61dt,HTI,2011
FALSE,registration,statistic,0.799109537161686,hthr61dt,HTI,2011
FALSE,registration,numerator,5695.507415,hthr61dt,HTI,2011
FALSE,registration,denominator,7127.317533,hthr61dt,HTI,2011
TRUE,electricity,statistic,0,hthr61dt,HTI,2011
TRUE,electricity,numerator,0,hthr61dt,HTI,2011
TRUE,electricity,denominator,349.444492,hthr61dt,HTI,2011
FALSE,electricity,statistic,0.384990662907794,hthr61dt,HTI,2011
FALSE,electricity,numerator,22594.604473,hthr61dt,HTI,2011
FALSE,electricity,denominator,58688.707675,hthr61dt,HTI,2011
TRUE,mar,statistic,,hthr61dt,HTI,2011
TRUE,mar,numerator,,hthr61dt,HTI,2011
TRUE,mar,denominator,,hthr61dt,HTI,2011
FALSE,mar,statistic,,hthr61dt,HTI,2011
FALSE,mar,numerator,,hthr61dt,HTI,2011
FALSE,mar,denominator,,hthr61dt,HTI,2011
TRUE,education,statistic,0,hthr61dt,HTI,2011
TRUE,education,numerator,0,hthr61dt,HTI,2011
TRUE,education,denominator,349.444492,hthr61dt,HTI,2011
FALSE,education,statistic,0.0478338406348274,hthr61dt,HTI,2011
FALSE,education,numerator,2802.354807,hthr61dt,HTI,2011
FALSE,education,denominator,58585.193449,hthr61dt,HTI,2011
TRUE,mortality,statistic,0.129169188075748,hthr61dt,HTI,2012
TRUE,mortality,numerator,15.0912005,hthr61dt,HTI,2012
TRUE,mortality,denominator,116.83282,hthr61dt,HTI,2012
FALSE,mortality,statistic,0.087863591749149,hthr61dt,HTI,2012
FALSE,mortality,numerator,1387.338488,hthr61dt,HTI,2012
FALSE,mortality,denominator,15789.685584,hthr61dt,HTI,2012
TRUE,stunting,statistic,0,hthr61dt,HTI,2012
TRUE,stunting,numerator,0,hthr61dt,HTI,2012
TRUE,stunting,denominator,38.568747,hthr61dt,HTI,2012
FALSE,stunting,statistic,0,hthr61dt,HTI,2012
FALSE,stunting,numerator,0,hthr61dt,HTI,2012
FALSE,stunting,denominator,4524.012435,hthr61dt,HTI,2012
TRUE,registration,statistic,0.687546544620384,hthr61dt,HTI,2012
TRUE,registration,numerator,37.112232,hthr61dt,HTI,2012
TRUE,registration,denominator,53.977774,hthr61dt,HTI,2012
FALSE,registration,statistic,0.799109537161686,hthr61dt,HTI,2012
FALSE,registration,numerator,5695.507415,hthr61dt,HTI,2012
FALSE,registration,denominator,7127.317533,hthr61dt,HTI,2012
TRUE,electricity,statistic,0,hthr61dt,HTI,2012
TRUE,electricity,numerator,0,hthr61dt,HTI,2012
TRUE,electricity,denominator,349.444492,hthr61dt,HTI,2012
FALSE,electricity,statistic,0.384990662907794,hthr61dt,HTI,2012
FALSE,electricity,numerator,22594.604473,hthr61dt,HTI,2012
FALSE,electricity,denominator,58688.707675,hthr61dt,HTI,2012
TRUE,mar,statistic,,hthr61dt,HTI,2012
TRUE,mar,numerator,,hthr61dt,HTI,2012
TRUE,mar,denominator,,hthr61dt,HTI,2012
FALSE,mar,statistic,,hthr61dt,HTI,2012
FALSE,mar,numerator,,hthr61dt,HTI,2012
FALSE,mar,denominator,,hthr61dt,HTI,2012
TRUE,education,statistic,0,hthr61dt,HTI,2012
TRUE,education,numerator,0,hthr61dt,HTI,2012
TRUE,education,denominator,349.444492,hthr61dt,HTI,2012
FALSE,education,statistic,0.0478338406348274,hthr61dt,HTI,2012
FALSE,education,numerator,2802.354807,hthr61dt,HTI,2012
FALSE,education,denominator,58585.193449,hthr61dt,HTI,2012
TRUE,mortality,statistic,0.129169188075748,hthr61dt,HTI,2013
TRUE,mortality,numerator,15.0912005,hthr61dt,HTI,2013
TRUE,mortality,denominator,116.83282,hthr61dt,HTI,2013
FALSE,mortality,statistic,0.087863591749149,hthr61dt,HTI,2013
FALSE,mortality,numerator,1387.338488,hthr61dt,HTI,2013
FALSE,mortality,denominator,15789.685584,hthr61dt,HTI,2013
TRUE,stunting,statistic,0,hthr61dt,HTI,2013
TRUE,stunting,numerator,0,hthr61dt,HTI,2013
TRUE,stunting,denominator,38.568747,hthr61dt,HTI,2013
FALSE,stunting,statistic,0,hthr61dt,HTI,2013
FALSE,stunting,numerator,0,hthr61dt,HTI,2013
FALSE,stunting,denominator,4524.012435,hthr61dt,HTI,2013
TRUE,registration,statistic,0.687546544620384,hthr61dt,HTI,2013
TRUE,registration,numerator,37.112232,hthr61dt,HTI,2013
TRUE,registration,denominator,53.977774,hthr61dt,HTI,2013
FALSE,registration,statistic,0.799109537161686,hthr61dt,HTI,2013
FALSE,registration,numerator,5695.507415,hthr61dt,HTI,2013
FALSE,registration,denominator,7127.317533,hthr61dt,HTI,2013
TRUE,electricity,statistic,0,hthr61dt,HTI,2013
TRUE,electricity,numerator,0,hthr61dt,HTI,2013
TRUE,electricity,denominator,349.444492,hthr61dt,HTI,2013
FALSE,electricity,statistic,0.384990662907794,hthr61dt,HTI,2013
FALSE,electricity,numerator,22594.604473,hthr61dt,HTI,2013
FALSE,electricity,denominator,58688.707675,hthr61dt,HTI,2013
TRUE,mar,statistic,,hthr61dt,HTI,2013
TRUE,mar,numerator,,hthr61dt,HTI,2013
TRUE,mar,denominator,,hthr61dt,HTI,2013
FALSE,mar,statistic,,hthr61dt,HTI,2013
FALSE,mar,numerator,,hthr61dt,HTI,2013
FALSE,mar,denominator,,hthr61dt,HTI,2013
TRUE,education,statistic,0,hthr61dt,HTI,2013
TRUE,education,numerator,0,hthr61dt,HTI,2013
TRUE,education,denominator,349.444492,hthr61dt,HTI,2013
FALSE,education,statistic,0.0478338406348274,hthr61dt,HTI,2013
FALSE,education,numerator,2802.354807,hthr61dt,HTI,2013
FALSE,education,denominator,58585.193449,hthr61dt,HTI,2013
TRUE,mortality,statistic,0.0534856675386464,hthr70dt,HTI,2015
TRUE,mortality,numerator,5.498459,hthr70dt,HTI,2015
TRUE,mortality,denominator,102.802475,hthr70dt,HTI,2015
FALSE,mortality,statistic,0.0771403052324422,hthr70dt,HTI,2015
